sale_id,store_id,region,product_name,category,quantity,unit_price,sale_date,customer_age_group
8964,Store_010,West,Chicken,Meat,2,8.99,2023-09-14,56+
8965,Store_049,West,Bagel,Bakery,7,0.99,2023-10-23,18-25
8966,Store_007,Central,Chicken,Meat,9,8.99,2024-11-07,36-45
8967,Store_045,Central,Bread,Bakery,4,2.99,2023-11-06,
8968,Store_020,West,Yogurt,Dairy,8,2.49,2023-11-03,46-55
8969,Store_007,Central,Orange,Produce,8,0.89,2024-07-20,26-35
8970,Store_048,Central,Orange,Produce,20,0.89,2023-09-18,26-35
8971,Store_050,East,Croissant,Bakery,5,1.99,2024-08-12,18-25
8972,Store_014,East,Cereal,Pantry,15,4.49,2023-08-21,18-25
8973,Store_013,South,Water,Beverages,11,0.99,2024-12-13,18-25
8974,Store_043,East,Bagel,Bakery,5,0.99,2023-08-30,26-35
8975,Store_001,South,Bagel,Bakery,18,0.99,2024-10-28,18-25
8976,Store_026,North,Shrimp,Seafood,9,11.99,2023-05-06,18-25
8977,Store_013,South,Salmon,Seafood,18,14.99,2024-01-28,46-55
8978,Store_013,East,Beef,Meat,7,12.99,2024-11-17,18-25
8979,Store_025,West,Beef,Meat,13,12.99,2023-07-04,46-55
8980,Store_015,South,Rice,Pantry,8,2.99,2023-05-20,26-35
8981,Store_012,Central,Rice,Pantry,18,2.99,2024-04-28,56+
8982,Store_007,South,Orange,Produce,5,0.89,2023-01-26,26-35
8983,Store_032,North,Juice,Beverages,1,3.49,2023-04-25,
8984,Store_007,South,Salmon,Seafood,13,,2024-11-21,26-35
8985,Store_050,North,Pork,Meat,17,7.99,2024-10-13,56+
8986,Store_021,North,Apple,Produce,14,0.79,2023-04-30,36-45
8987,Store_025,South,Beef,Meat,13,12.99,2024-07-05,46-55
8988,Store_013,West,Cereal,Pantry,4,4.49,2024-06-21,26-35
8989,Store_043,North,Bread,Bakery,5,2.99,2023-02-10,26-35
8990,Store_024,North,Tuna,Seafood,9,9.99,2023-11-23,56+
8991,Store_014,Central,Orange,Produce,20,0.89,2023-03-02,36-45
8992,Store_007,East,Yogurt,Dairy,10,2.49,2024-11-23,18-25
8993,Store_009,Central,Orange,Produce,16,0.89,2023-11-15,26-35
8994,Store_040,West,Salmon,Seafood,1,14.99,2024-07-16,46-55
8995,Store_048,East,Beef,Meat,10,12.99,2024-12-26,
8996,Store_026,West,Milk,Dairy,5,3.99,2023-08-28,18-25
8997,Store_042,North,Banana,Produce,10,0.29,2024-12-13,36-45
8998,Store_036,North,Juice,Beverages,17,3.49,2024-03-26,56+
8999,Store_009,East,Yogurt,Dairy,4,2.49,2023-10-23,26-35
9000,Store_026,North,Croissant,Bakery,18,1.99,2024-01-05,56+
9001,Store_015,North,Shrimp,Seafood,12,11.99,2024-10-12,46-55
9002,Store_024,South,Bread,Bakery,15,2.99,2024-09-30,18-25
9003,Store_001,Central,Water,Beverages,3,0.99,2024-09-07,18-25
9004,Store_012,North,Apple,Produce,10,0.79,2024-08-25,26-35
9005,Store_010,South,Milk,Dairy,6,3.99,2024-01-21,26-35
9006,Store_002,South,Juice,Beverages,15,3.49,2023-04-04,36-45
9007,Store_009,East,Yogurt,Dairy,13,2.49,2024-07-25,18-25
9008,Store_011,South,Milk,Dairy,20,3.99,2024-03-03,36-45
9009,Store_034,North,Soda,Beverages,19,1.99,2024-03-06,18-25
9010,Store_020,Central,Bagel,Bakery,16,0.99,2024-11-19,26-35
9011,Store_023,North,Chicken,Meat,7,8.99,2023-04-11,46-55
9012,Store_030,South,Tuna,Seafood,15,9.99,2023-05-16,36-45
9013,Store_041,Central,Water,Beverages,10,0.99,2023-10-16,46-55
9014,Store_044,East,Soda,Beverages,19,1.99,2024-08-14,18-25
9015,Store_042,South,Water,Beverages,1,0.99,2023-10-28,36-45
9016,Store_041,West,Milk,Dairy,12,3.99,2024-04-29,56+
9017,Store_019,East,Chicken,Meat,7,8.99,2024-08-26,26-35
9018,Store_005,West,Bagel,Bakery,6,0.99,2024-12-22,46-55
9019,Store_016,East,Banana,Produce,7,0.29,2024-03-18,36-45
9020,Store_037,North,Cheese,Dairy,13,5.99,2024-01-27,56+
9021,Store_019,West,Yogurt,Dairy,1,2.49,2024-09-07,26-35
9022,Store_038,North,Orange,Produce,4,0.89,2024-02-24,26-35
9023,Store_007,North,Bread,Bakery,18,2.99,2024-10-01,46-55
9024,Store_045,East,Pasta,Pantry,16,1.49,2023-05-27,56+
9025,Store_038,South,Apple,Produce,17,0.79,2023-06-10,18-25
9026,Store_034,South,Banana,Produce,8,0.29,2024-09-26,46-55
9027,Store_048,North,Beef,Meat,16,12.99,2024-05-12,46-55
9028,Store_015,West,Milk,Dairy,5,3.99,2024-04-13,36-45
9029,Store_044,Central,Water,Beverages,10,0.99,2023-08-30,26-35
9030,Store_005,Central,Apple,Produce,17,0.79,2024-05-25,
9031,Store_041,Central,Juice,Beverages,15,3.49,2023-05-17,56+
9032,Store_028,West,Cheese,Dairy,16,5.99,2023-10-07,36-45
9033,Store_009,East,Pork,Meat,20,7.99,2024-03-05,56+
9034,Store_012,Central,Bagel,Bakery,14,0.99,2023-08-22,18-25
9035,Store_025,South,Bread,Bakery,10,2.99,2024-09-10,36-45
9036,Store_026,East,Yogurt,Dairy,16,2.49,2023-01-23,56+
9037,Store_027,East,Shrimp,Seafood,20,11.99,2023-05-02,36-45
9038,Store_027,West,Pasta,Pantry,15,1.49,2024-08-25,36-45
9039,Store_005,West,Orange,Produce,11,0.89,2024-02-03,46-55
9040,Store_003,East,Tuna,Seafood,5,9.99,2024-02-17,18-25
9041,Store_044,West,Pasta,Pantry,7,1.49,2023-10-07,56+
9042,Store_005,West,Chicken,Meat,6,8.99,2023-06-14,26-35
9043,Store_035,Central,Shrimp,Seafood,9,11.99,2023-10-21,46-55
9044,Store_039,North,Chicken,Meat,12,8.99,2023-04-26,46-55
9045,Store_032,West,Orange,Produce,12,0.89,2023-08-17,56+
9046,Store_034,North,Tuna,Seafood,18,9.99,2023-12-04,46-55
9047,Store_037,West,Yogurt,Dairy,20,2.49,2023-06-21,18-25
9048,Store_029,Central,Apple,Produce,11,0.79,2024-01-15,56+
9049,Store_034,South,Bagel,Bakery,3,0.99,2024-09-16,18-25
9050,Store_048,South,Cheese,Dairy,14,5.99,2023-01-09,26-35
9051,Store_014,South,Salmon,Seafood,18,14.99,2023-03-21,18-25
9052,Store_037,South,Banana,Produce,7,0.29,2024-05-01,36-45
9053,Store_010,Central,Water,Beverages,19,0.99,2023-10-31,36-45
9054,Store_032,West,Bread,Bakery,3,2.99,2024-06-03,46-55
9055,Store_015,South,Pasta,Pantry,7,1.49,2023-01-10,36-45
9056,Store_037,South,Salmon,Seafood,3,14.99,2023-06-13,36-45
9057,Store_017,North,Pasta,Pantry,2,1.49,2024-06-05,18-25
9058,Store_019,North,Juice,Beverages,8,3.49,2023-04-29,18-25
9059,Store_035,Central,Chicken,Meat,8,8.99,2023-12-21,36-45
9060,Store_034,South,Tuna,Seafood,12,9.99,2023-04-11,
9061,Store_014,Central,Yogurt,Dairy,6,2.49,2024-08-10,26-35
9062,Store_015,West,Pork,Meat,17,7.99,2023-07-15,36-45
9063,Store_042,South,Bread,Bakery,14,2.99,2024-11-26,36-45
9064,Store_022,South,Yogurt,Dairy,17,,2024-01-25,56+
9065,Store_027,East,Tuna,Seafood,3,9.99,2023-07-20,46-55
9066,Store_048,South,Salmon,Seafood,1,14.99,2024-12-26,56+
9067,Store_007,Central,Yogurt,Dairy,17,2.49,2024-11-05,46-55
9068,Store_044,North,Water,Beverages,5,0.99,2024-06-24,26-35
9069,Store_030,Central,Salmon,Seafood,20,14.99,2024-10-11,56+
9070,Store_003,South,Cheese,Dairy,12,5.99,2024-11-28,56+
9071,Store_007,West,Rice,Pantry,20,,2023-03-25,36-45
9072,Store_048,Central,Bread,Bakery,4,2.99,2024-01-22,46-55
9073,Store_010,East,Chicken,Meat,20,8.99,2023-06-12,36-45
9074,Store_022,South,Cereal,Pantry,7,4.49,2024-08-13,56+
9075,Store_017,East,Apple,Produce,17,0.79,2023-01-17,46-55
9076,Store_046,North,Bread,Bakery,13,2.99,2023-07-02,36-45
9077,Store_027,East,Water,Beverages,17,0.99,2024-05-17,18-25
9078,Store_047,North,Bread,Bakery,17,2.99,2023-03-09,
9079,Store_036,South,Cereal,Pantry,6,4.49,2023-11-08,26-35
9080,Store_005,North,Juice,Beverages,13,3.49,2023-12-06,18-25
9081,Store_040,East,Pasta,Pantry,20,1.49,2023-02-06,36-45
9082,Store_038,North,Bread,Bakery,13,2.99,2024-05-18,56+
9083,Store_002,West,Bread,Bakery,12,2.99,2024-09-19,46-55
9084,Store_030,South,Rice,Pantry,9,2.99,2023-02-26,18-25
9085,Store_049,Central,Juice,Beverages,20,3.49,2024-02-09,56+
9086,Store_031,Central,Bread,Bakery,19,2.99,2023-06-03,26-35
9087,Store_041,North,Orange,Produce,15,0.89,2024-03-07,26-35
9088,Store_036,East,Rice,Pantry,7,2.99,2024-03-08,26-35
9089,Store_001,West,Banana,Produce,2,0.29,2023-12-01,
9090,Store_032,South,Tuna,Seafood,20,9.99,2023-05-06,56+
9091,Store_015,South,Bagel,Bakery,17,0.99,2024-04-10,56+
9092,Store_001,South,Shrimp,Seafood,5,11.99,2024-03-22,18-25
9093,Store_047,South,Chicken,Meat,7,8.99,2023-08-14,36-45
9094,Store_003,North,Chicken,Meat,3,8.99,2023-01-19,56+
9095,Store_010,Central,Pasta,Pantry,7,1.49,2024-12-09,56+
9096,Store_012,West,Orange,Produce,2,0.89,2023-09-01,36-45
9097,Store_007,North,Cereal,Pantry,18,4.49,2023-06-30,46-55
9098,Store_035,North,Pork,Meat,3,7.99,2024-06-09,56+
9099,Store_026,South,Rice,Pantry,6,2.99,2023-01-11,46-55
9100,Store_047,West,Milk,Dairy,11,3.99,2024-08-22,26-35
9101,Store_044,North,Yogurt,Dairy,12,2.49,2023-11-04,26-35
9102,Store_011,East,Water,Beverages,13,0.99,2023-10-10,56+
9103,Store_003,North,Tuna,Seafood,7,9.99,2024-09-14,36-45
9104,Store_017,Central,Cheese,Dairy,12,5.99,2024-03-17,56+
9105,Store_041,North,Juice,Beverages,15,3.49,2023-10-19,56+
9106,Store_014,Central,Tuna,Seafood,19,9.99,2023-05-20,36-45
9107,Store_005,West,Cheese,Dairy,1,5.99,2024-03-31,26-35
9108,Store_003,Central,Pork,Meat,8,7.99,2023-09-25,56+
9109,Store_033,East,Apple,Produce,15,0.79,2024-04-12,36-45
9110,Store_040,West,Croissant,Bakery,3,1.99,2023-12-02,26-35
9111,Store_007,North,Beef,Meat,16,12.99,2024-11-05,26-35
9112,Store_050,Central,Apple,Produce,20,0.79,2023-08-24,46-55
9113,Store_049,North,Shrimp,Seafood,4,11.99,2023-02-03,18-25
9114,Store_042,Central,Beef,Meat,11,12.99,2023-03-05,26-35
9115,Store_005,Central,Juice,Beverages,17,3.49,2023-05-07,18-25
9116,Store_045,East,Milk,Dairy,17,3.99,2024-08-02,18-25
9117,Store_032,East,Croissant,Bakery,18,1.99,2023-06-07,36-45
9118,Store_018,South,Salmon,Seafood,14,14.99,2024-01-22,56+
9119,Store_025,South,Pork,Meat,2,7.99,2023-04-27,
9120,Store_046,Central,Shrimp,Seafood,13,11.99,2023-07-08,26-35
9121,Store_031,North,Juice,Beverages,20,3.49,2024-01-01,56+
9122,Store_049,Central,Chicken,Meat,5,8.99,2023-01-16,26-35
9123,Store_009,South,Cereal,Pantry,15,4.49,2024-09-25,36-45
9124,Store_004,Central,Chicken,Meat,11,8.99,2023-11-24,26-35
9125,Store_007,West,Chicken,Meat,6,8.99,2024-09-01,36-45
9126,Store_041,Central,Pork,Meat,5,7.99,2023-05-16,18-25
9127,Store_020,North,Water,Beverages,3,0.99,2024-11-14,18-25
9128,Store_033,South,Salmon,Seafood,17,14.99,2023-05-09,36-45
9129,Store_025,Central,Banana,Produce,12,0.29,2024-04-17,26-35
9130,Store_032,South,Salmon,Seafood,16,,2024-01-01,36-45
9131,Store_012,South,Salmon,Seafood,18,14.99,2024-05-05,36-45
9132,Store_011,East,Soda,Beverages,12,1.99,2024-08-30,26-35
9133,Store_012,East,Shrimp,Seafood,15,11.99,2023-06-19,18-25
9134,Store_026,South,Pork,Meat,7,7.99,2023-11-22,46-55
9135,Store_001,Central,Pasta,Pantry,20,1.49,2024-02-09,46-55
9136,Store_030,Central,Cereal,Pantry,11,4.49,2024-04-20,56+
9137,Store_013,West,Apple,Produce,11,0.79,2024-01-30,36-45
9138,Store_005,Central,Yogurt,Dairy,16,2.49,2024-09-06,26-35
9139,Store_048,West,Bread,Bakery,16,2.99,2024-04-25,46-55
9140,Store_037,West,Water,Beverages,13,0.99,2023-03-24,36-45
9141,Store_029,South,Water,Beverages,11,0.99,2024-09-28,56+
9142,Store_044,North,Rice,Pantry,7,2.99,2024-05-04,26-35
9143,Store_018,North,Yogurt,Dairy,10,2.49,2023-09-09,46-55
9144,Store_016,North,Apple,Produce,20,0.79,2023-05-20,18-25
9145,Store_022,South,Water,Beverages,20,0.99,2024-08-08,56+
9146,Store_029,South,Cheese,Dairy,17,5.99,2024-01-05,56+
9147,Store_036,South,Milk,Dairy,5,3.99,2024-08-18,56+
9148,Store_015,Central,Shrimp,Seafood,5,11.99,2023-11-27,36-45
9149,Store_045,East,Milk,Dairy,11,3.99,2023-01-29,46-55
9150,Store_048,South,Shrimp,Seafood,14,11.99,2024-10-07,36-45
9151,Store_040,North,Juice,Beverages,5,3.49,2023-02-28,26-35
9152,Store_024,East,Milk,Dairy,17,3.99,2024-07-09,26-35
9153,Store_009,South,Bread,Bakery,14,2.99,2023-04-03,36-45
9154,Store_033,East,Cheese,Dairy,5,5.99,2024-05-28,46-55
9155,Store_020,Central,Cheese,Dairy,10,5.99,2024-12-06,56+
9156,Store_023,West,Soda,Beverages,15,1.99,2024-04-11,46-55
9157,Store_041,West,Orange,Produce,19,0.89,2024-06-13,18-25
9158,Store_020,East,Water,Beverages,5,0.99,2024-03-14,36-45
9159,Store_015,Central,Shrimp,Seafood,1,11.99,2024-05-11,46-55
9160,Store_012,East,Cereal,Pantry,9,4.49,2023-11-16,26-35
9161,Store_007,West,Cereal,Pantry,14,4.49,2024-10-02,46-55
9162,Store_043,East,Bread,Bakery,20,2.99,2024-07-03,36-45
9163,Store_050,South,Rice,Pantry,8,2.99,2024-05-15,26-35
9164,Store_005,South,Yogurt,Dairy,8,2.49,2024-05-25,56+
9165,Store_024,Central,Juice,Beverages,20,3.49,2024-07-25,46-55
9166,Store_050,North,Rice,Pantry,17,2.99,2024-05-29,18-25
9167,Store_033,East,Cereal,Pantry,18,4.49,2024-10-14,18-25
9168,Store_015,West,Croissant,Bakery,3,1.99,2024-07-10,46-55
9169,Store_016,East,Milk,Dairy,14,3.99,2024-03-29,36-45
9170,Store_036,North,Shrimp,Seafood,20,11.99,2023-04-13,26-35
9171,Store_001,North,Juice,Beverages,2,3.49,2024-03-16,26-35
9172,Store_015,East,Juice,Beverages,8,3.49,2024-03-02,18-25
9173,Store_018,South,Milk,Dairy,9,3.99,2024-10-27,18-25
9174,Store_032,South,Cheese,Dairy,17,5.99,2024-12-17,18-25
9175,Store_014,Central,Water,Beverages,14,0.99,2024-05-15,18-25
9176,Store_036,Central,Yogurt,Dairy,4,2.49,2024-11-03,56+
9177,Store_009,South,Juice,Beverages,20,3.49,2024-06-23,36-45
9178,Store_037,East,Banana,Produce,14,0.29,2023-01-21,18-25
9179,Store_009,West,Shrimp,Seafood,18,11.99,2024-01-06,36-45
9180,Store_002,West,Bagel,Bakery,1,0.99,2023-07-01,36-45
9181,Store_023,Central,Beef,Meat,10,12.99,2024-06-21,46-55
9182,Store_032,South,Beef,Meat,3,12.99,2023-09-27,18-25
9183,Store_025,North,Pasta,Pantry,14,1.49,2024-08-07,56+
9184,Store_006,West,Chicken,Meat,11,,2024-01-26,36-45
9185,Store_047,South,Milk,Dairy,1,3.99,2024-06-20,26-35
9186,Store_026,South,Chicken,Meat,7,8.99,2023-04-30,46-55
9187,Store_026,Central,Chicken,Meat,20,8.99,2023-09-10,56+
9188,Store_046,Central,Yogurt,Dairy,3,2.49,2024-03-21,18-25
9189,Store_041,Central,Chicken,Meat,13,8.99,2024-01-05,46-55
9190,Store_014,East,Water,Beverages,6,0.99,2023-07-03,46-55
9191,Store_012,West,Salmon,Seafood,6,14.99,2023-12-17,46-55
9192,Store_037,West,Tuna,Seafood,16,9.99,2024-10-13,18-25
9193,Store_009,East,Apple,Produce,15,0.79,2024-01-25,36-45
9194,Store_020,West,Cereal,Pantry,3,4.49,2024-12-26,36-45
9195,Store_048,Central,Cheese,Dairy,2,5.99,2024-09-29,46-55
9196,Store_017,South,Banana,Produce,18,0.29,2024-10-09,36-45
9197,Store_013,East,Orange,Produce,18,0.89,2024-01-25,18-25
9198,Store_047,Central,Bread,Bakery,19,2.99,2023-12-19,36-45
9199,Store_011,West,Tuna,Seafood,2,9.99,2024-02-27,
9200,Store_004,West,Salmon,Seafood,14,14.99,2023-01-19,56+
9201,Store_015,Central,Beef,Meat,1,12.99,2023-08-28,36-45
9202,Store_047,Central,Tuna,Seafood,15,9.99,2024-08-26,18-25
9203,Store_002,Central,Apple,Produce,12,0.79,2024-08-23,56+
9204,Store_046,South,Orange,Produce,2,0.89,2024-08-13,36-45
9205,Store_033,East,Pasta,Pantry,14,1.49,2023-04-12,56+
9206,Store_018,North,Salmon,Seafood,11,14.99,2024-07-11,56+
9207,Store_020,East,Yogurt,Dairy,17,2.49,2023-10-10,26-35
9208,Store_009,North,Beef,Meat,3,12.99,2023-02-15,26-35
9209,Store_006,East,Bread,Bakery,15,2.99,2023-08-11,56+
9210,Store_004,Central,Rice,Pantry,2,2.99,2023-05-06,56+
9211,Store_020,North,Chicken,Meat,3,8.99,2023-03-23,26-35
9212,Store_024,East,Shrimp,Seafood,10,11.99,2024-12-16,18-25
9213,Store_016,Central,Bread,Bakery,7,2.99,2023-09-28,36-45
9214,Store_013,Central,Bread,Bakery,17,2.99,2024-10-02,46-55
9215,Store_030,South,Bagel,Bakery,4,0.99,2024-05-12,46-55
9216,Store_020,North,Soda,Beverages,9,1.99,2024-01-25,56+
9217,Store_021,North,Croissant,Bakery,10,1.99,2023-06-30,26-35
9218,Store_006,South,Milk,Dairy,18,3.99,2024-03-05,18-25
9219,Store_001,South,Chicken,Meat,13,8.99,2023-06-26,26-35
9220,Store_038,North,Shrimp,Seafood,11,11.99,2024-03-05,26-35
9221,Store_036,Central,Apple,Produce,13,0.79,2023-12-10,46-55
9222,Store_040,East,Bread,Bakery,12,2.99,2024-08-04,56+
9223,Store_003,East,Pork,Meat,17,7.99,2023-07-12,56+
9224,Store_005,North,Soda,Beverages,17,1.99,2024-01-01,56+
9225,Store_041,East,Pork,Meat,1,7.99,2024-07-29,18-25
9226,Store_038,East,Beef,Meat,4,12.99,2024-08-10,56+
9227,Store_020,West,Yogurt,Dairy,14,2.49,2023-12-20,46-55
9228,Store_025,North,Banana,Produce,4,0.29,2024-10-26,46-55
9229,Store_028,East,Beef,Meat,10,12.99,2024-08-22,26-35
9230,Store_037,East,Chicken,Meat,11,8.99,2023-05-28,26-35
9231,Store_047,East,Water,Beverages,13,0.99,2024-05-27,36-45
9232,Store_013,East,Banana,Produce,1,0.29,2024-07-05,18-25
9233,Store_047,East,Orange,Produce,18,0.89,2024-04-22,36-45
9234,Store_038,West,Milk,Dairy,9,3.99,2023-06-07,56+
9235,Store_014,West,Shrimp,Seafood,17,,2023-08-26,18-25
9236,Store_043,North,Apple,Produce,12,0.79,2024-02-29,18-25
9237,Store_024,West,Milk,Dairy,10,3.99,2023-08-22,36-45
9238,Store_023,West,Bagel,Bakery,14,0.99,2023-12-12,26-35
9239,Store_012,West,Water,Beverages,7,0.99,2023-09-13,26-35
9240,Store_019,West,Chicken,Meat,18,8.99,2024-02-07,36-45
9241,Store_021,East,Tuna,Seafood,8,9.99,2024-01-05,56+
9242,Store_023,South,Orange,Produce,11,0.89,2024-07-18,26-35
9243,Store_050,North,Orange,Produce,18,0.89,2023-06-08,18-25
9244,Store_047,North,Chicken,Meat,16,8.99,2024-01-27,36-45
9245,Store_004,North,Cereal,Pantry,14,4.49,2024-05-22,18-25
9246,Store_018,North,Pork,Meat,5,7.99,2023-04-25,
9247,Store_033,North,Soda,Beverages,4,1.99,2024-07-01,46-55
9248,Store_047,East,Pork,Meat,10,7.99,2023-10-11,46-55
9249,Store_012,Central,Soda,Beverages,3,1.99,2024-04-19,26-35
9250,Store_044,Central,Bread,Bakery,19,2.99,2024-11-23,56+
9251,Store_013,South,Soda,Beverages,3,1.99,2024-08-25,36-45
9252,Store_038,Central,Milk,Dairy,16,3.99,2024-02-18,56+
9253,Store_046,Central,Rice,Pantry,20,2.99,2023-04-04,56+
9254,Store_036,North,Cereal,Pantry,19,4.49,2023-10-16,36-45
9255,Store_047,Central,Water,Beverages,13,0.99,2023-08-24,36-45
9256,Store_027,East,Tuna,Seafood,13,9.99,2023-10-26,56+
9257,Store_011,South,Bagel,Bakery,15,0.99,2024-04-16,36-45
9258,Store_028,South,Cereal,Pantry,7,4.49,2024-06-23,46-55
9259,Store_023,East,Apple,Produce,8,0.79,2024-01-15,56+
9260,Store_031,North,Salmon,Seafood,7,14.99,2024-01-30,56+
9261,Store_022,West,Juice,Beverages,3,3.49,2023-09-18,36-45
9262,Store_013,South,Apple,Produce,8,0.79,2024-01-24,18-25
9263,Store_031,Central,Rice,Pantry,7,2.99,2024-05-26,18-25
9264,Store_021,East,Shrimp,Seafood,10,11.99,2024-02-16,56+
9265,Store_009,West,Cheese,Dairy,4,5.99,2023-03-19,36-45
9266,Store_026,Central,Pork,Meat,4,7.99,2023-05-08,56+
9267,Store_025,Central,Cheese,Dairy,16,5.99,2023-11-28,56+
9268,Store_014,Central,Rice,Pantry,9,2.99,2023-08-07,26-35
9269,Store_023,Central,Bagel,Bakery,14,0.99,2023-07-27,56+
9270,Store_014,South,Juice,Beverages,13,3.49,2023-04-28,26-35
9271,Store_008,South,Apple,Produce,9,0.79,2024-09-24,56+
9272,Store_044,West,Cereal,Pantry,9,4.49,2023-01-09,46-55
9273,Store_004,Central,Chicken,Meat,16,8.99,2024-08-10,46-55
9274,Store_030,West,Cereal,Pantry,16,4.49,2024-04-30,36-45
9275,Store_022,East,Yogurt,Dairy,2,2.49,2024-02-11,18-25
9276,Store_026,Central,Shrimp,Seafood,14,11.99,2024-10-01,36-45
9277,Store_032,Central,Pork,Meat,5,7.99,2024-07-22,36-45
9278,Store_040,North,Banana,Produce,20,0.29,2024-01-07,36-45
9279,Store_033,South,Pasta,Pantry,3,1.49,2024-05-16,56+
9280,Store_044,North,Bagel,Bakery,2,,2024-06-11,36-45
9281,Store_029,Central,Soda,Beverages,7,1.99,2023-12-30,26-35
9282,Store_027,Central,Apple,Produce,15,0.79,2023-04-05,56+
9283,Store_040,South,Banana,Produce,15,0.29,2024-04-24,36-45
9284,Store_034,North,Shrimp,Seafood,14,11.99,2024-07-27,36-45
9285,Store_033,North,Bagel,Bakery,5,0.99,2023-08-31,26-35
9286,Store_038,East,Shrimp,Seafood,5,11.99,2023-02-21,18-25
9287,Store_034,East,Cereal,Pantry,17,4.49,2024-07-05,56+
9288,Store_028,South,Chicken,Meat,18,8.99,2024-06-18,46-55
9289,Store_034,South,Orange,Produce,18,0.89,2024-12-27,56+
9290,Store_015,Central,Juice,Beverages,6,3.49,2024-01-24,56+
9291,Store_024,South,Pork,Meat,18,7.99,2023-02-09,46-55
9292,Store_042,South,Soda,Beverages,6,1.99,2024-07-15,36-45
9293,Store_036,Central,Rice,Pantry,7,2.99,2024-03-18,46-55
9294,Store_013,North,Bread,Bakery,13,2.99,2024-10-02,18-25
9295,Store_039,South,Tuna,Seafood,6,9.99,2024-03-28,36-45
9296,Store_025,South,Beef,Meat,13,12.99,2024-03-05,18-25
9297,Store_045,West,Cereal,Pantry,5,4.49,2024-02-20,46-55
9298,Store_024,Central,Pasta,Pantry,14,1.49,2023-01-12,36-45
9299,Store_031,East,Water,Beverages,12,0.99,2024-05-23,18-25
9300,Store_050,East,Juice,Beverages,8,3.49,2024-11-07,46-55
9301,Store_034,North,Rice,Pantry,17,2.99,2023-10-12,56+
9302,Store_005,Central,Cereal,Pantry,4,4.49,2024-11-24,36-45
9303,Store_039,North,Beef,Meat,2,12.99,2024-11-08,46-55
9304,Store_001,East,Yogurt,Dairy,5,2.49,2024-02-03,56+
9305,Store_049,Central,Juice,Beverages,3,3.49,2023-08-19,26-35
9306,Store_031,West,Croissant,Bakery,19,1.99,2023-02-13,46-55
9307,Store_022,East,Salmon,Seafood,1,14.99,2024-05-30,36-45
9308,Store_005,North,Shrimp,Seafood,2,11.99,2023-09-03,36-45
9309,Store_042,North,Cheese,Dairy,18,5.99,2024-07-31,56+
9310,Store_004,Central,Tuna,Seafood,8,9.99,2024-12-20,46-55
9311,Store_025,West,Yogurt,Dairy,10,2.49,2023-10-12,26-35
9312,Store_034,East,Rice,Pantry,1,2.99,2024-06-07,36-45
9313,Store_022,South,Banana,Produce,14,0.29,2024-03-15,46-55
9314,Store_045,East,Orange,Produce,3,0.89,2023-07-23,
9315,Store_017,South,Juice,Beverages,6,3.49,2023-11-10,36-45
9316,Store_005,West,Yogurt,Dairy,14,2.49,2024-02-25,
9317,Store_017,Central,Pork,Meat,7,7.99,2023-10-16,26-35
9318,Store_023,Central,Tuna,Seafood,7,9.99,2023-11-05,36-45
9319,Store_032,North,Banana,Produce,8,0.29,2023-11-07,36-45
9320,Store_039,South,Pork,Meat,3,7.99,2024-12-08,46-55
9321,Store_039,South,Rice,Pantry,7,2.99,2023-07-04,46-55
9322,Store_030,West,Apple,Produce,14,0.79,2023-05-12,36-45
9323,Store_046,North,Bread,Bakery,11,2.99,2024-08-28,56+
9324,Store_031,North,Chicken,Meat,7,8.99,2024-03-31,
9325,Store_041,Central,Bread,Bakery,4,2.99,2023-02-20,46-55
9326,Store_035,Central,Shrimp,Seafood,17,11.99,2024-04-16,36-45
9327,Store_024,Central,Chicken,Meat,9,8.99,2024-10-07,56+
9328,Store_007,Central,Pork,Meat,14,7.99,2023-11-08,36-45
9329,Store_049,Central,Chicken,Meat,7,8.99,2023-12-19,56+
9330,Store_001,North,Yogurt,Dairy,12,2.49,2023-12-15,
9331,Store_021,West,Milk,Dairy,16,3.99,2023-02-20,46-55
9332,Store_035,East,Banana,Produce,4,0.29,2023-12-17,26-35
9333,Store_009,South,Rice,Pantry,17,2.99,2023-09-15,56+
9334,Store_044,West,Orange,Produce,19,0.89,2023-08-03,46-55
9335,Store_002,South,Shrimp,Seafood,17,11.99,2023-01-09,18-25
9336,Store_033,East,Soda,Beverages,3,1.99,2024-08-02,
9337,Store_032,East,Soda,Beverages,4,1.99,2024-09-20,36-45
9338,Store_044,East,Beef,Meat,20,12.99,2023-04-27,18-25
9339,Store_014,North,Cheese,Dairy,7,5.99,2023-06-06,46-55
9340,Store_027,West,Water,Beverages,3,0.99,2024-09-12,26-35
9341,Store_042,West,Bagel,Bakery,20,0.99,2023-09-24,18-25
9342,Store_036,South,Chicken,Meat,8,8.99,2024-03-29,18-25
9343,Store_048,North,Rice,Pantry,9,2.99,2023-12-25,46-55
9344,Store_037,East,Bagel,Bakery,17,0.99,2024-11-24,18-25
9345,Store_021,South,Pasta,Pantry,19,1.49,2023-04-13,56+
9346,Store_028,East,Pasta,Pantry,3,1.49,2023-10-08,36-45
9347,Store_046,East,Tuna,Seafood,14,9.99,2024-02-24,26-35
9348,Store_030,West,Rice,Pantry,14,2.99,2024-10-18,36-45
9349,Store_010,West,Milk,Dairy,17,3.99,2024-05-04,
9350,Store_004,South,Pork,Meat,20,7.99,2023-10-31,36-45
