track_id,track_name,artist,album,genre,duration_ms,popularity,danceability,energy,tempo,release_date,streams
TRK04253,Bright Rain,Doja Cat,Album 18,Electronic,173963,11,0.02,0.491,107.7,2018-12-04,34661525
TRK04254,Golden Dreams,BTS,Album 26,Country,205554,92,0.792,0.579,188.7,2020-02-17,24513221
TRK04255,Bright Rain,SZA,Album 27,R&B,237745,32,0.949,0.592,132.4,2022-08-10,11469936
TRK04256,Midnight Rain,Doja Cat,Album 22,Pop,277172,8,0.854,0.549,123.9,2024-11-30,38374698
TRK04257,Midnight Echoes,Post Malone,Album 13,Country,142166,68,0.462,0.353,130.2,2021-10-06,18284029
TRK04258,Endless Stars,Imagine Dragons,Album 22,R&B,328275,58,0.227,0.763,78.3,2024-09-16,27670115
TRK04259,Wild Fire,Maroon 5,Album 7,Pop,249834,69,0.098,0.346,171.3,2019-04-20,30505386
TRK04260,Golden Nights,BTS,Album 48,Indie,339323,92,0.275,0.535,172.0,2022-05-02,11415826
TRK04261,Golden Nights,Ed Sheeran,Album 23,Country,226604,47,0.559,0.121,78.1,2020-08-15,9542283
TRK04262,Golden Dreams,BTS,Album 41,Rock,317480,2,0.075,0.317,108.7,2024-04-10,46154315
TRK04263,Wild Rain,Taylor Swift,Album 9,Country,212326,76,0.523,0.932,139.9,2016-02-22,25318380
TRK04264,Midnight Echoes,Coldplay,Album 36,Electronic,149958,53,0.272,0.819,123.3,2019-03-21,3587551
TRK04265,Midnight Nights,Harry Styles,Album 46,Indie,332647,76,0.394,0.981,137.6,2023-07-08,2614590
TRK04266,Midnight Shadows,Olivia Rodrigo,Album 46,Latin,217854,7,0.827,0.521,88.0,2016-05-09,9584992
TRK04267,Golden Hearts,Justin Bieber,Album 5,R&B,173493,89,0.397,0.084,172.1,2020-09-04,4563830
TRK04268,Endless Hearts,Billie Eilish,Album 16,Country,227092,37,0.684,0.616,152.9,2018-06-15,29656510
TRK04269,Midnight Shadows,Imagine Dragons,Album 36,Pop,214298,32,0.14,0.675,137.9,2022-07-27,12626639
TRK04270,Bright Stars,Bad Bunny,Album 1,Indie,273968,10,0.943,0.656,65.6,2024-11-04,33834836
TRK04271,Midnight Fire,Harry Styles,Album 2,Pop,154965,55,0.889,0.154,182.2,2024-05-30,1812877
TRK04272,Lost Fire,Travis Scott,Album 11,Hip-Hop,171745,67,0.217,0.646,167.1,2020-04-12,49138096
TRK04273,Electric Shadows,Imagine Dragons,Album 26,Indie,134825,54,0.732,0.918,152.4,2023-05-12,33143314
TRK04274,Midnight Echoes,Post Malone,Album 15,Hip-Hop,132040,91,0.482,0.494,124.6,2021-07-17,6496623
TRK04275,Wild Fire,Post Malone,Album 50,Rock,159619,6,0.928,0.6,139.7,2015-11-08,10692322
TRK04276,Wild Love,Justin Bieber,Album 4,R&B,208915,68,0.307,0.516,177.8,2017-02-18,25451108
TRK04277,Neon Nights,Justin Bieber,Album 32,Country,259780,80,0.578,0.504,114.5,2021-04-15,37139465
TRK04278,Dark Memories,Ed Sheeran,Album 33,Pop,187180,9,0.988,0.473,145.9,2022-06-19,36270386
TRK04279,Electric Echoes,Bad Bunny,Album 37,Rock,335866,43,0.232,0.335,159.4,2019-03-29,36114095
TRK04280,Golden Fire,SZA,Album 36,Indie,158383,4,0.918,0.917,156.1,2019-04-14,24004430
TRK04281,Golden Rain,Travis Scott,Album 22,Indie,285878,83,0.776,0.213,148.4,2023-04-29,14332102
TRK04282,Silent Hearts,Post Malone,Album 33,R&B,303999,58,0.267,0.541,86.1,2021-01-27,1910155
TRK04283,Midnight Shadows,Post Malone,Album 26,Latin,159539,41,0.424,0.145,154.0,2016-09-17,43944159
TRK04284,Silent Nights,Taylor Swift,Album 22,Hip-Hop,274639,98,0.047,0.408,127.0,2024-10-08,21787601
TRK04285,Wild Nights,The Weeknd,Album 31,Country,287979,72,0.84,0.932,148.8,2021-04-19,47333006
TRK04286,Electric Memories,Dua Lipa,Album 45,Latin,281505,35,0.893,0.788,95.4,2024-07-16,26007471
TRK04287,Neon Stars,The Weeknd,Album 42,Hip-Hop,215854,56,0.738,0.546,133.2,2018-10-16,18454734
TRK04288,Silent Love,Bad Bunny,Album 31,Latin,145020,76,0.268,0.703,141.0,2020-02-18,22790712
TRK04289,Endless Love,Imagine Dragons,Album 41,Hip-Hop,299775,25,0.849,0.591,155.2,2018-11-14,47588323
TRK04290,Bright Memories,Doja Cat,Album 47,Country,189000,95,0.911,0.504,107.5,2016-08-14,13565161
TRK04291,Golden Nights,Ed Sheeran,Album 41,Electronic,181594,8,0.41,0.053,94.3,2017-11-13,10664714
TRK04292,Dark Memories,Justin Bieber,Album 42,Pop,225344,82,0.576,0.291,96.1,2021-05-20,44931522
TRK04293,Electric Rain,Drake,Album 32,Pop,221657,78,0.15,0.948,163.9,2024-05-11,608472
TRK04294,Electric Shadows,Taylor Swift,Album 21,Rock,218272,90,0.211,0.184,182.3,2020-03-07,25733283
TRK04295,Midnight Echoes,Billie Eilish,Album 24,Country,324851,38,0.222,0.105,193.5,2022-12-15,28114541
TRK04296,Electric Shadows,The Weeknd,Album 41,Pop,297244,58,0.913,0.646,113.6,2015-11-28,14833298
TRK04297,Lost Dreams,The Weeknd,Album 4,Rock,303300,95,0.954,0.336,101.8,2021-05-16,24183810
TRK04298,Silent Shadows,Justin Bieber,Album 22,Hip-Hop,191394,28,0.856,0.78,89.4,2018-02-02,29188034
TRK04299,Electric Stars,Dua Lipa,Album 6,Electronic,318532,98,0.392,0.297,128.1,2022-09-10,26120543
TRK04300,Midnight Fire,Olivia Rodrigo,Album 43,Latin,153728,79,0.143,0.183,85.2,2022-10-09,41950641
TRK04301,Neon Memories,The Weeknd,Album 41,Latin,334700,23,0.744,0.163,93.8,2020-12-30,2888056
TRK04302,Midnight Fire,Dua Lipa,Album 48,Country,335017,31,0.562,0.39,131.4,2024-11-27,7407602
TRK04303,Golden Rain,BTS,Album 22,Indie,350025,33,0.478,0.348,60.5,2020-03-31,20249671
TRK04304,Neon Shadows,Ed Sheeran,Album 38,R&B,285419,76,0.563,0.055,78.6,2020-08-14,31584957
TRK04305,Bright Dreams,Maroon 5,Album 40,Pop,227862,17,0.525,0.055,88.5,2024-05-18,6182633
TRK04306,Lost Stars,Post Malone,Album 8,Rock,218264,83,0.337,0.861,189.7,2024-11-29,21912066
TRK04307,Golden Memories,Harry Styles,Album 38,Rock,252469,88,0.594,0.736,146.2,2015-12-18,945648
TRK04308,Neon Dreams,Ariana Grande,Album 3,Country,252146,36,0.28,0.199,101.1,2017-05-01,26766983
TRK04309,Lost Dreams,Maroon 5,Album 2,Country,246456,92,0.429,0.273,146.4,2021-12-13,14122721
TRK04310,Dark Nights,Coldplay,Album 50,R&B,213777,83,0.304,0.862,117.0,2015-03-07,33496254
TRK04311,Bright Hearts,Doja Cat,Album 16,Electronic,353514,71,0.945,0.373,64.5,2016-10-07,35723477
TRK04312,Dark Memories,The Weeknd,Album 7,Indie,171653,52,0.758,0.219,110.6,2022-08-20,43919506
TRK04313,Lost Dreams,Ed Sheeran,Album 15,Hip-Hop,308890,94,0.917,0.498,83.4,2018-07-30,37058334
TRK04314,Lost Shadows,Maroon 5,Album 27,Electronic,271774,79,0.798,0.343,147.9,2016-04-12,3945598
TRK04315,Neon Dreams,Dua Lipa,Album 22,Hip-Hop,163602,17,0.178,0.474,64.2,2020-02-22,3412377
TRK04316,Wild Hearts,Imagine Dragons,Album 30,Indie,323711,58,0.077,0.513,103.1,2022-01-27,25769365
TRK04317,Silent Memories,Coldplay,Album 21,Rock,196685,78,0.602,0.527,101.4,2015-07-29,25407677
TRK04318,Midnight Hearts,Travis Scott,Album 49,Pop,152573,29,0.834,0.121,89.0,2022-12-25,16975801
TRK04319,Bright Hearts,Dua Lipa,Album 26,Electronic,133847,4,0.75,0.091,77.2,2018-06-02,41995930
TRK04320,Wild Hearts,Imagine Dragons,Album 1,Pop,263069,12,0.789,0.482,121.8,2023-03-03,45087957
TRK04321,Dark Echoes,Ariana Grande,Album 34,R&B,221975,81,0.985,0.749,150.7,2016-02-07,3852144
TRK04322,Dark Love,Ariana Grande,Album 1,Latin,223829,59,0.449,0.217,187.3,2023-09-29,32276714
TRK04323,Midnight Rain,Drake,Album 37,Hip-Hop,165743,38,0.435,0.144,73.3,2022-01-24,8585791
TRK04324,Endless Stars,Ariana Grande,Album 8,Rock,184297,17,0.6,0.088,190.9,2016-09-25,25127661
TRK04325,Neon Dreams,Harry Styles,Album 38,Country,286598,47,0.69,0.539,151.6,2017-01-24,37249569
TRK04326,Dark Memories,Olivia Rodrigo,Album 15,Indie,226089,87,0.35,0.886,88.0,2016-01-23,36715283
TRK04327,Midnight Fire,Imagine Dragons,Album 9,Indie,127774,87,0.807,0.282,194.6,2016-05-16,20674438
TRK04328,Neon Shadows,Olivia Rodrigo,Album 41,Indie,320910,95,0.131,0.989,62.0,2020-09-11,6721376
TRK04329,Bright Shadows,Dua Lipa,Album 31,Indie,223308,59,0.325,0.325,196.0,2024-12-31,5523409
TRK04330,Wild Stars,Bad Bunny,Album 12,Pop,140991,56,0.902,0.451,138.9,2016-07-21,38018656
TRK04331,Bright Shadows,Post Malone,Album 45,Indie,182946,25,0.735,0.278,123.2,2017-04-05,19921867
TRK04332,Dark Rain,Taylor Swift,Album 8,Rock,266026,23,0.033,0.677,67.0,2024-05-12,24815835
TRK04333,Wild Echoes,Ed Sheeran,Album 8,Electronic,274202,25,0.016,0.794,122.3,2022-07-27,38126508
TRK04334,Silent Fire,Kendrick Lamar,Album 17,Indie,324406,72,0.37,0.762,109.0,2020-01-08,336311
TRK04335,Wild Fire,Post Malone,Album 28,Rock,171061,49,0.743,0.43,112.2,2017-09-16,12474808
TRK04336,Lost Memories,Bad Bunny,Album 29,Country,264134,56,0.807,0.483,172.7,2020-01-20,21379728
TRK04337,Dark Fire,The Weeknd,Album 30,R&B,251758,80,0.494,0.379,99.8,2024-01-16,19104722
TRK04338,Silent Stars,Drake,Album 32,R&B,354687,21,0.689,0.107,151.6,2024-12-09,18259656
TRK04339,Wild Love,Ariana Grande,Album 13,Electronic,270531,48,0.82,0.463,110.3,2020-11-27,47772471
TRK04340,Bright Stars,Maroon 5,Album 43,Indie,167243,66,0.169,0.156,134.5,2020-06-04,39179987
TRK04341,Dark Nights,Dua Lipa,Album 29,Indie,345954,91,0.493,0.063,184.2,2016-05-05,19059571
TRK04342,Neon Dreams,Imagine Dragons,Album 30,Indie,174351,68,0.458,0.664,130.9,2020-09-19,16363330
TRK04343,Bright Fire,The Weeknd,Album 11,Pop,314000,45,0.558,0.486,153.1,2015-12-15,25957326
TRK04344,Wild Shadows,Post Malone,Album 3,Country,166710,62,0.198,0.977,191.2,2022-05-27,5812960
TRK04345,Midnight Dreams,Post Malone,Album 40,Indie,212737,35,0.723,0.028,63.3,2018-01-10,11694762
TRK04346,Silent Echoes,Ed Sheeran,Album 25,Pop,243182,2,0.038,0.217,176.9,2023-11-17,8884555
TRK04347,Neon Fire,Drake,Album 34,Latin,334564,95,0.602,0.458,132.8,2022-02-22,30630025
TRK04348,Bright Dreams,Imagine Dragons,Album 31,Electronic,323436,54,0.037,0.077,143.1,2021-10-06,45355930
TRK04349,Golden Nights,Taylor Swift,Album 19,Electronic,191886,95,0.963,0.536,123.4,2015-06-18,6459235
TRK04350,Lost Dreams,Kendrick Lamar,Album 8,Rock,196153,4,0.841,0.039,144.1,2016-08-11,27219781
TRK04351,Neon Dreams,Drake,Album 18,Electronic,269863,82,0.992,0.949,98.4,2024-09-26,48701163
TRK04352,Silent Love,Coldplay,Album 19,Electronic,325810,76,0.027,0.92,137.3,2016-09-07,40085843
TRK04353,Neon Shadows,Justin Bieber,Album 26,Pop,123566,15,0.271,0.932,83.6,2022-09-24,24631882
TRK04354,Silent Rain,Kendrick Lamar,Album 19,Pop,304870,43,0.805,0.306,180.8,2021-10-02,251443
TRK04355,Neon Fire,Ed Sheeran,Album 39,Hip-Hop,264241,91,0.925,0.166,174.2,2024-02-02,24569324
TRK04356,Lost Stars,BTS,Album 12,Pop,133713,17,0.629,0.101,147.1,2019-03-24,21240184
TRK04357,Midnight Shadows,Kendrick Lamar,Album 35,Country,306893,83,0.551,0.563,163.2,2018-02-09,10056258
TRK04358,Endless Love,Drake,Album 42,Electronic,256915,31,0.785,0.84,83.2,2024-04-28,37546827
TRK04359,Neon Love,Taylor Swift,Album 36,Indie,248149,55,0.773,0.587,164.7,2015-07-04,10573226
TRK04360,Golden Shadows,Olivia Rodrigo,Album 1,Hip-Hop,198610,30,0.651,0.455,124.1,2020-03-06,43639274
TRK04361,Golden Memories,Ariana Grande,Album 40,Indie,349508,61,0.975,0.13,196.4,2018-08-29,35036709
TRK04362,Neon Memories,Travis Scott,Album 10,Electronic,241521,77,0.96,0.3,158.1,2016-12-16,1542031
TRK04363,Dark Memories,Billie Eilish,Album 48,Electronic,153993,62,0.677,0.704,154.5,2023-11-07,46903256
TRK04364,Lost Nights,Doja Cat,Album 11,Pop,284080,72,0.712,0.54,71.7,2020-02-07,10768411
TRK04365,Lost Hearts,Bad Bunny,Album 21,Indie,227299,28,0.482,0.328,182.5,2017-03-06,10944344
TRK04366,Dark Memories,Dua Lipa,Album 25,Electronic,258899,29,0.791,0.151,146.1,2021-08-24,26535425
TRK04367,Golden Nights,Coldplay,Album 1,Rock,205049,92,0.031,0.904,127.3,2024-08-26,39194775
TRK04368,Neon Nights,Imagine Dragons,Album 14,Indie,138445,55,0.437,0.694,170.6,2022-07-29,23486614
TRK04369,Dark Shadows,Billie Eilish,Album 5,Indie,331316,17,0.361,0.119,92.2,2015-03-03,25146026
TRK04370,Golden Shadows,Kendrick Lamar,Album 50,Indie,179549,31,0.305,0.932,117.0,2018-08-11,42045722
TRK04371,Golden Shadows,Olivia Rodrigo,Album 33,Hip-Hop,350078,91,0.066,0.253,188.7,2020-07-13,6228366
TRK04372,Dark Stars,Kendrick Lamar,Album 7,Indie,234241,27,0.647,0.914,188.3,2015-03-29,38498407
TRK04373,Neon Shadows,Taylor Swift,Album 11,Indie,290745,90,0.687,0.486,103.7,2023-12-24,7997126
TRK04374,Silent Stars,Olivia Rodrigo,Album 9,Indie,236277,83,0.814,0.516,102.2,2021-06-18,27778685
TRK04375,Golden Rain,Harry Styles,Album 31,Pop,344891,51,0.364,0.258,88.1,2018-12-13,33573491
TRK04376,Electric Rain,Post Malone,Album 8,Hip-Hop,219201,68,0.948,0.542,153.1,2016-04-07,33527270
TRK04377,Midnight Dreams,Ed Sheeran,Album 18,Indie,351519,36,0.23,0.417,144.6,2023-11-22,8650964
TRK04378,Midnight Memories,Imagine Dragons,Album 8,Electronic,270470,74,0.767,0.566,176.8,2018-03-15,23714907
TRK04379,Golden Love,Taylor Swift,Album 3,Rock,290456,23,0.679,0.772,123.3,2018-01-02,29055877
TRK04380,Electric Shadows,Doja Cat,Album 28,Latin,314096,83,0.684,0.351,172.4,2017-02-13,44698763
TRK04381,Wild Echoes,Bad Bunny,Album 5,Indie,320499,23,0.881,0.674,121.5,2015-08-06,28998336
TRK04382,Golden Love,Olivia Rodrigo,Album 20,Indie,161510,79,0.906,0.549,85.6,2015-08-21,14676525
TRK04383,Midnight Dreams,Doja Cat,Album 46,R&B,165245,72,0.709,0.691,126.4,2020-02-06,41870290
TRK04384,Wild Nights,BTS,Album 13,R&B,338903,22,0.385,0.25,173.5,2023-10-29,22058391
TRK04385,Lost Stars,Kendrick Lamar,Album 16,Electronic,290752,69,0.368,0.326,175.0,2024-04-25,48391771
TRK04386,Wild Echoes,Ed Sheeran,Album 21,R&B,275232,1,0.233,0.176,194.2,2017-07-01,12169085
TRK04387,Lost Nights,BTS,Album 39,Electronic,132162,12,0.607,0.4,185.1,2019-03-16,45811741
TRK04388,Midnight Love,Olivia Rodrigo,Album 5,Indie,171306,96,0.617,0.338,62.7,2024-05-03,44780195
TRK04389,Endless Rain,Maroon 5,Album 19,Rock,207767,0,0.902,0.481,161.6,2015-04-14,30919808
TRK04390,Golden Hearts,Maroon 5,Album 21,Latin,265571,46,0.322,0.608,143.6,2022-12-22,37355783
TRK04391,Endless Stars,Ed Sheeran,Album 14,R&B,254521,33,0.194,0.059,79.9,2017-07-01,25696425
TRK04392,Wild Dreams,BTS,Album 5,R&B,162552,16,0.634,0.959,116.5,2020-05-23,39534480
TRK04393,Lost Hearts,Kendrick Lamar,Album 6,Pop,173457,94,0.66,0.975,153.2,2020-09-21,49993563
TRK04394,Golden Stars,Billie Eilish,Album 37,Hip-Hop,343239,6,0.127,0.221,160.9,2024-05-02,10958509
TRK04395,Wild Shadows,Dua Lipa,Album 37,Indie,295578,63,0.354,0.494,189.6,2018-10-18,48718535
TRK04396,Silent Memories,Olivia Rodrigo,Album 25,R&B,278426,43,0.6,0.399,199.0,2020-10-04,37448508
TRK04397,Wild Shadows,SZA,Album 8,Rock,261482,25,0.028,0.649,112.4,2017-01-27,31820872
TRK04398,Neon Dreams,BTS,Album 37,Rock,269225,7,0.294,0.287,122.7,2023-10-01,40597666
TRK04399,Silent Echoes,Imagine Dragons,Album 8,Rock,320070,9,0.378,0.698,132.5,2020-03-03,26829552
TRK04400,Silent Love,SZA,Album 49,R&B,202355,30,0.903,0.639,75.0,2015-07-05,14150916
TRK04401,Wild Stars,Dua Lipa,Album 35,R&B,349946,67,0.871,0.954,98.2,2022-05-08,38953835
TRK04402,Endless Echoes,SZA,Album 32,Country,140814,55,0.599,0.516,97.7,2020-10-27,2441636
TRK04403,Endless Love,Harry Styles,Album 23,Electronic,341014,96,0.993,0.078,134.0,2018-01-31,39097451
TRK04404,Midnight Fire,SZA,Album 29,Hip-Hop,141225,89,0.119,0.645,116.0,2015-05-20,43877442
TRK04405,Neon Dreams,Dua Lipa,Album 26,Pop,163632,100,0.385,0.2,185.4,2018-12-18,49320347
TRK04406,Neon Dreams,Maroon 5,Album 34,Latin,216933,56,0.692,0.534,69.5,2017-11-29,17686220
TRK04407,Lost Fire,Travis Scott,Album 19,Electronic,182881,49,0.408,0.008,156.1,2021-05-12,36674302
TRK04408,Neon Nights,Travis Scott,Album 19,Indie,252424,65,0.525,0.037,199.0,2016-03-20,125894
TRK04409,Silent Echoes,The Weeknd,Album 42,Country,190318,5,0.345,0.046,126.5,2022-02-07,47244921
TRK04410,Silent Shadows,Bad Bunny,Album 2,Indie,239108,25,0.654,0.968,181.4,2019-01-13,35121174
TRK04411,Dark Dreams,BTS,Album 35,Latin,258706,27,0.535,0.439,125.9,2018-05-01,23766015
TRK04412,Dark Shadows,Ariana Grande,Album 35,Country,286635,67,0.291,0.491,159.4,2016-11-02,13555245
TRK04413,Wild Fire,Travis Scott,Album 4,Latin,278161,70,0.638,0.781,101.9,2018-08-02,49307792
TRK04414,Endless Love,Olivia Rodrigo,Album 35,Electronic,319562,65,0.499,0.119,128.4,2020-10-12,24621834
TRK04415,Silent Dreams,Justin Bieber,Album 49,R&B,215005,12,0.088,0.43,134.3,2018-02-03,42859142
TRK04416,Endless Memories,Dua Lipa,Album 36,Pop,139907,82,0.776,0.206,113.8,2024-12-08,4761540
TRK04417,Bright Stars,Drake,Album 10,Hip-Hop,273046,54,0.591,0.897,198.8,2024-08-22,17870215
TRK04418,Golden Fire,BTS,Album 44,Indie,270973,61,0.184,0.907,64.9,2015-09-01,26782972
TRK04419,Bright Love,Post Malone,Album 16,Country,163217,81,0.122,0.248,66.4,2022-12-09,38920925
TRK04420,Bright Nights,Bad Bunny,Album 21,Country,137044,8,0.747,0.36,115.1,2018-09-06,1079083
TRK04421,Neon Rain,Travis Scott,Album 7,Indie,355112,76,0.091,0.297,90.6,2021-06-04,48953507
TRK04422,Golden Echoes,Harry Styles,Album 36,Country,274213,6,0.055,0.764,74.3,2021-08-10,25114130
TRK04423,Dark Shadows,Taylor Swift,Album 12,Hip-Hop,308792,2,0.612,0.205,129.1,2015-04-20,24987706
TRK04424,Dark Rain,Justin Bieber,Album 25,Hip-Hop,134577,72,0.476,0.244,114.4,2019-08-20,11714027
TRK04425,Electric Nights,Dua Lipa,Album 10,Country,294337,40,0.334,0.394,116.6,2019-07-30,8640982
TRK04426,Lost Echoes,Ed Sheeran,Album 47,Electronic,189624,67,0.527,0.298,195.8,2021-06-24,7375209
TRK04427,Silent Memories,Maroon 5,Album 1,Latin,235537,21,0.878,0.529,94.1,2022-12-04,28351934
TRK04428,Wild Memories,Taylor Swift,Album 41,Electronic,176359,89,0.479,0.928,132.2,2019-06-29,18863970
TRK04429,Lost Nights,Olivia Rodrigo,Album 24,Rock,233749,68,0.015,0.152,100.7,2016-08-11,2573778
TRK04430,Neon Stars,Olivia Rodrigo,Album 17,Hip-Hop,322037,34,0.513,0.065,169.3,2021-03-20,37749033
TRK04431,Midnight Dreams,Imagine Dragons,Album 31,Latin,350230,86,0.965,0.494,113.5,2023-06-24,33250079
TRK04432,Dark Rain,Imagine Dragons,Album 12,R&B,313821,32,0.259,0.468,74.0,2018-02-17,32419571
TRK04433,Golden Hearts,BTS,Album 46,Electronic,180179,70,0.878,0.536,149.5,2016-12-05,40082282
TRK04434,Lost Memories,Drake,Album 50,Hip-Hop,218649,59,0.653,0.049,122.9,2015-06-17,25724883
TRK04435,Lost Stars,Doja Cat,Album 10,Indie,216440,62,0.16,0.268,170.2,2020-11-12,8953403
TRK04436,Endless Echoes,Travis Scott,Album 18,Hip-Hop,295621,10,0.993,0.546,165.7,2018-07-25,32631001
TRK04437,Wild Memories,Imagine Dragons,Album 26,Hip-Hop,304586,81,0.011,0.379,95.9,2015-01-25,46185010
TRK04438,Neon Love,Kendrick Lamar,Album 28,Electronic,199359,28,0.486,0.479,163.7,2019-07-11,37472382
TRK04439,Wild Stars,Harry Styles,Album 19,Electronic,235456,4,0.692,0.159,111.1,2020-02-05,36450644
TRK04440,Electric Rain,Ariana Grande,Album 38,Indie,290818,88,0.412,0.49,192.7,2019-09-05,9002054
TRK04441,Wild Rain,Post Malone,Album 39,R&B,122993,73,0.996,0.981,78.8,2022-06-22,33375819
TRK04442,Wild Memories,Ariana Grande,Album 30,Country,245851,3,0.208,0.973,103.8,2020-01-28,48232815
TRK04443,Midnight Stars,The Weeknd,Album 41,Electronic,329452,13,0.029,0.103,155.7,2017-08-18,48746349
TRK04444,Endless Stars,SZA,Album 16,Pop,318206,22,0.739,0.767,177.3,2022-11-22,33830743
TRK04445,Silent Echoes,The Weeknd,Album 9,Electronic,221404,74,0.645,0.716,131.7,2020-07-23,21463516
TRK04446,Wild Shadows,Olivia Rodrigo,Album 26,Pop,222092,2,0.213,0.964,145.4,2023-12-27,43461272
TRK04447,Lost Stars,Coldplay,Album 15,Country,317615,46,0.216,0.525,115.4,2020-10-09,1637020
TRK04448,Lost Fire,Doja Cat,Album 46,Rock,322274,56,0.204,0.977,180.8,2018-07-26,35218227
TRK04449,Midnight Memories,Justin Bieber,Album 9,Rock,146510,67,0.428,0.554,124.8,2017-01-05,19027557
TRK04450,Golden Nights,Travis Scott,Album 21,Rock,202672,45,0.089,0.559,87.3,2024-08-21,14642868
TRK04451,Silent Stars,Drake,Album 48,Indie,168957,69,0.169,0.377,194.8,2017-12-08,399530
TRK04452,Neon Rain,Post Malone,Album 32,Rock,165006,45,0.889,0.845,160.0,2015-07-27,677477
TRK04453,Golden Rain,Harry Styles,Album 29,Electronic,204775,100,0.308,0.686,108.6,2017-07-10,11796685
TRK04454,Endless Fire,Ariana Grande,Album 6,Rock,172777,80,0.436,0.331,171.2,2020-04-04,19375894
TRK04455,Golden Dreams,Drake,Album 26,Electronic,167837,84,0.655,0.198,114.1,2018-03-30,22955012
TRK04456,Electric Hearts,Travis Scott,Album 4,Indie,142635,7,0.307,0.716,175.6,2021-06-16,13932825
TRK04457,Neon Dreams,Olivia Rodrigo,Album 20,Indie,170108,66,0.405,0.686,77.6,2015-12-05,30218403
TRK04458,Bright Love,Olivia Rodrigo,Album 44,Indie,312699,75,0.48,0.491,69.9,2022-10-22,17117263
TRK04459,Golden Dreams,Maroon 5,Album 13,Electronic,200722,74,0.073,0.468,145.8,2019-08-10,24219640
TRK04460,Silent Echoes,Ed Sheeran,Album 23,Electronic,297599,17,0.196,0.247,93.8,2022-05-11,8387133
TRK04461,Endless Echoes,Olivia Rodrigo,Album 20,Pop,144987,42,0.813,0.385,87.0,2022-04-27,8997211
TRK04462,Lost Memories,SZA,Album 26,Latin,158344,64,0.021,0.633,151.8,2015-08-10,18791773
TRK04463,Midnight Rain,Drake,Album 4,Hip-Hop,354622,39,0.896,0.766,180.8,2021-02-10,1802725
TRK04464,Bright Shadows,Billie Eilish,Album 13,R&B,249612,28,0.637,0.093,121.5,2019-04-30,42216893
TRK04465,Electric Stars,The Weeknd,Album 50,Electronic,197492,56,0.133,0.674,120.4,2019-11-23,39521307
TRK04466,Endless Echoes,Ed Sheeran,Album 34,Electronic,266804,75,0.47,0.665,63.2,2022-03-09,17898880
TRK04467,Golden Fire,Justin Bieber,Album 40,Hip-Hop,188328,57,0.302,0.641,197.1,2023-11-30,45582901
TRK04468,Neon Fire,Drake,Album 18,Country,231230,52,0.161,0.465,127.4,2020-10-21,28443950
TRK04469,Neon Nights,Kendrick Lamar,Album 3,Indie,341845,28,0.894,0.361,136.5,2019-08-16,40780081
TRK04470,Neon Fire,Drake,Album 6,Rock,175650,27,0.451,0.157,162.8,2020-11-30,36036990
TRK04471,Bright Stars,Ed Sheeran,Album 47,R&B,292397,57,0.916,0.624,160.2,2017-09-15,38430956
TRK04472,Neon Dreams,Olivia Rodrigo,Album 6,Country,131877,44,0.021,0.571,143.7,2015-04-10,41644415
TRK04473,Electric Memories,Maroon 5,Album 42,Pop,359217,60,0.038,0.584,127.7,2023-05-26,1512722
TRK04474,Dark Shadows,Billie Eilish,Album 14,R&B,294849,90,0.67,0.025,132.5,2016-01-11,7178019
TRK04475,Endless Hearts,Imagine Dragons,Album 10,Latin,286240,60,0.115,0.056,118.4,2018-05-07,46235315
TRK04476,Dark Echoes,Maroon 5,Album 50,Rock,156708,99,0.717,0.625,171.3,2016-03-29,9400736
TRK04477,Endless Dreams,Billie Eilish,Album 25,Electronic,186667,91,0.146,0.759,92.6,2020-09-16,44949429
TRK04478,Electric Fire,Ariana Grande,Album 39,Pop,142053,24,0.09,0.753,155.8,2018-10-16,46884149
TRK04479,Electric Rain,Drake,Album 35,Rock,212739,24,0.594,0.033,155.9,2016-01-13,14941286
TRK04480,Midnight Echoes,Coldplay,Album 6,Indie,349168,27,0.353,0.658,71.1,2015-10-30,5346960
TRK04481,Bright Stars,Billie Eilish,Album 10,Rock,315923,68,0.02,0.509,135.6,2019-01-05,34249643
TRK04482,Endless Hearts,Coldplay,Album 43,Indie,222971,34,0.906,0.352,102.6,2019-07-05,46567710
TRK04483,Bright Love,Kendrick Lamar,Album 48,Latin,190713,73,0.28,0.214,104.4,2020-01-25,41655066
TRK04484,Endless Fire,Doja Cat,Album 19,Latin,353054,73,0.405,0.051,173.2,2021-02-06,4071093
TRK04485,Silent Dreams,Travis Scott,Album 29,Latin,315582,68,0.5,0.883,197.3,2018-01-13,49473382
TRK04486,Electric Shadows,Imagine Dragons,Album 38,Latin,344763,8,0.193,0.542,125.0,2016-09-17,44525074
TRK04487,Electric Love,Taylor Swift,Album 7,Latin,174105,39,0.074,0.345,105.2,2017-02-20,1788848
TRK04488,Dark Nights,Imagine Dragons,Album 41,Latin,271946,84,0.272,0.054,91.3,2021-09-05,3620952
TRK04489,Silent Hearts,BTS,Album 27,Country,125174,90,0.544,0.458,77.1,2015-02-15,36318097
TRK04490,Lost Shadows,Drake,Album 20,Hip-Hop,210948,78,0.193,0.841,62.0,2016-06-21,47756619
TRK04491,Midnight Nights,Billie Eilish,Album 37,Rock,293250,96,0.756,0.746,88.0,2020-01-20,41587083
